,TIGER 200,TIGER 200 IT,TIGER 200 건설,TIGER 200 경기소비재,TIGER 200 금융,TIGER 200 산업재,TIGER 200 생활소비재,TIGER 200 에너지화학,TIGER 200 중공업,TIGER 200 철강소재,TIGER 200 헬스케어,TIGER 200IT레버리지,TIGER 200TR,TIGER 200동일가중,TIGER 200선물레버리지,TIGER 200선물인버스2X,TIGER 200에너지화학레버리지,TIGER 200커뮤니케이션서비스,TIGER 200커버드콜5%OTM,TIGER 200커버드콜ATM,TIGER 2차전지테마,TIGER KRX300,TIGER KTOP30,TIGER K게임,TIGER LG그룹+펀더멘털,TIGER MSCI KOREA ESG리더스,TIGER MSCI KOREA ESG유니버설,TIGER MSCI Korea TR,TIGER S&P글로벌인프라(합성),TIGER S&P글로벌헬스케어(합성),TIGER TOP10,TIGER 경기방어,TIGER 경기방어채권혼합,TIGER 골드선물(H),TIGER 구리실물,TIGER 국채3년,TIGER 글로벌4차산업혁신기술(합성 H),TIGER 글로벌자원생산기업(합성 H),TIGER 금속선물(H),TIGER 금은선물(H),TIGER 농산물선물Enhanced(H),TIGER 단기선진하이일드(합성 H),TIGER 단기채권액티브,TIGER 단기통안채,TIGER 라틴35,TIGER 레버리지,TIGER 로우볼,TIGER 리츠부동산인프라,TIGER 모멘텀,TIGER 미국MSCI리츠(합성 H),TIGER 미국S&P500레버리지(합성 H),TIGER 미국S&P500선물(H),TIGER 미국S&P500선물인버스(H),TIGER 미국나스닥100,TIGER 미국나스닥바이오,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,TIGER 미국달러선물레버리지,TIGER 미국달러선물인버스2X,TIGER 미국채10년선물,TIGER 미디어컨텐츠,TIGER 반도체,TIGER 방송통신,TIGER 배당성장,TIGER 삼성그룹펀더멘털,TIGER 소프트웨어,TIGER 여행레저,TIGER 우량가치,TIGER 우선주,TIGER 원유선물Enhanced(H),TIGER 원유선물인버스(H),TIGER 유로스탁스50(합성 H),TIGER 유로스탁스레버리지(합성 H),TIGER 유로스탁스배당30,TIGER 은행,TIGER 의료기기,TIGER 이머징마켓MSCI레버리지(합성 H),TIGER 인도니프티50레버리지(합성),TIGER 인버스,TIGER 일본TOPIX(합성 H),TIGER 일본니케이225,TIGER 일본엔선물,TIGER 중국소비테마,TIGER 중장기국채,TIGER 증권,TIGER 지주회사,TIGER 차이나CSI300,TIGER 차이나CSI300레버리지(합성),TIGER 차이나CSI300인버스(합성),TIGER 차이나HSCEI,TIGER 차이나항셍25,TIGER 코스닥150,TIGER 코스닥150 레버리지,TIGER 코스닥150IT,TIGER 코스닥150바이오테크,TIGER 코스닥150선물인버스,TIGER 코스피,TIGER 코스피고배당,TIGER 코스피대형주,TIGER 코스피중형주,TIGER 헬스케어,TIGER 현대차그룹+펀더멘털,TIGER 화장품
455,39199.56,35057.73,3163.88,17980.68,7050.47,6243.09,10665.96,20018.11,3462.76,8996.48,22902.26,54992.79,20953.36,12717.6,17581.06,2344.88,20467.94,32152.33,14656.79,10971.07,22828.7,18183.76,10781.12,16908.58,10709.59,11345.92,11829.61,15765.58,11325.27,18868.78,13549.05,11202.04,9633.74,12749.82,10695.67,108932.48,19571.82,13704.45,7037.18,9343.12,6616.74,12547.65,50181.68,100380.86,3261.81,22152.16,12321.78,5941.18,24457.74,15890.56,36700.2,54462.68,3586.32,85468.83,22560.07,21692.07,10116.48,10155.7,8813.35,11992.39,10136.2,34616.66,9857.92,19282.92,11652.61,17286.32,5290.66,12470.29,13651.97,3748.06,5069.17,14694.76,10960.27,13247.9,7887.71,18784.06,13419.56,26802.04,4522.29,16782.16,18194.81,10201.54,8401.34,51319.13,4674.94,11274.86,11874.88,31436.44,7425.55,11157.34,15738.56,15042.79,16694.82,16583.06,11163.01,4352.45,30377.74,15492.98,14427.34,17366.18,37904.22,25121.19,3199.55
456,39031.62,35203.66,3152.34,17980.4,6947.0,6197.53,10619.77,19754.1,3463.3,8723.72,22871.37,54803.74,20862.94,12639.99,17421.58,2366.73,19881.82,32236.84,14597.31,10954.94,23096.4,18132.32,10719.97,17115.68,10658.88,11324.92,11791.89,15717.77,11333.77,18824.78,13520.26,11171.68,9640.46,12954.6,10664.1,109135.25,19719.18,13705.62,6936.2,9501.37,6565.96,12562.05,50185.97,100387.34,3211.86,21954.65,12186.45,5955.66,24218.19,15691.45,36997.42,54714.26,3569.88,86742.16,22205.08,21718.72,10136.92,10179.31,8793.89,12072.99,10173.91,34845.39,9819.11,19128.83,11630.27,17411.91,5221.0,12278.95,13665.59,3664.12,5178.06,14763.52,11071.63,13278.43,7731.61,18519.94,13498.83,27201.8,4543.26,16978.34,18497.25,10273.54,8354.27,51514.63,4666.25,11187.04,11998.28,32103.14,7343.15,11304.04,15948.73,15191.12,17018.03,16725.05,11128.85,4311.2,30238.12,15337.27,14384.15,17206.22,37783.12,25106.73,3171.4
457,39007.5,35153.64,3157.08,18141.74,6958.59,6255.96,10676.11,19733.86,3485.34,8749.73,21803.15,55072.13,20848.23,12703.81,17365.46,2375.45,19798.41,32102.92,14585.88,10968.75,23172.28,18115.28,10668.38,17732.05,10659.64,11281.7,11755.45,15671.33,11418.49,18581.33,13420.74,10977.9,9598.23,13121.04,10622.93,109276.65,19737.25,13777.4,6954.2,9621.16,6527.44,12586.84,50189.66,100391.9,3248.3,21900.62,12262.29,5980.05,24373.7,15817.0,37261.64,54911.59,3556.61,86672.71,21591.07,21801.47,10120.79,10161.57,8811.11,12103.74,10451.9,34704.23,9868.65,19173.54,11651.46,17361.83,5399.51,12344.43,13572.99,3770.54,5018.41,14858.79,11211.52,13310.37,7721.76,18086.26,13420.45,27253.79,4551.38,16858.57,18353.14,10265.76,8460.84,51584.2,4712.54,11150.94,11930.37,31675.34,7391.84,11115.86,15693.73,15093.26,16773.71,16669.68,10752.06,4345.16,30151.05,15464.7,14339.5,17324.23,36187.38,25110.99,3170.79
458,39084.65,35284.2,3153.74,17976.84,6975.48,6244.97,10616.57,19621.36,3496.65,8806.34,21994.82,55083.1,20888.74,12722.98,17419.79,2368.54,19651.92,32537.28,14615.0,10999.44,23719.11,18161.6,10696.03,18530.51,10672.46,11346.34,11781.2,15702.68,11339.38,18570.03,13503.55,11037.34,9622.09,13195.5,10724.55,109407.67,19799.12,13907.96,7052.45,9683.86,6508.16,12592.13,50192.49,100395.25,3264.97,21975.15,12246.17,5957.13,24353.64,15777.87,37326.75,54950.31,3553.38,86117.44,21499.33,21754.28,10068.8,10044.82,8908.96,11996.11,10683.3,34780.02,9887.51,19093.63,11614.25,17599.55,5407.76,12311.28,13470.6,3803.32,4976.81,14826.57,11160.35,13222.23,7754.61,17913.74,13556.51,27571.38,4544.93,16811.09,18319.11,10288.45,8439.88,51717.0,4739.0,11186.6,11887.06,31459.55,7416.47,11018.72,15574.97,15207.97,17072.03,16712.1,10691.01,4301.14,30173.5,15416.66,14351.53,17309.82,36382.55,24845.96,3154.78
459,38672.13,34943.17,3082.0,17638.19,6955.02,6154.24,10415.61,19020.72,3426.97,8538.17,21970.14,54279.21,20668.64,12489.09,17058.36,2417.09,18412.56,32362.76,14466.9,10933.28,23084.05,17951.71,10566.75,18663.6,10431.01,11195.7,11656.05,15544.51,11350.04,18584.34,13383.42,10995.61,9608.64,13220.81,10843.61,109359.47,19780.0,13906.87,6977.1,9691.98,6566.15,12589.05,50193.87,100397.11,3294.87,21513.64,12125.47,5948.38,23895.75,15809.47,37056.15,54771.08,3565.28,85780.92,21329.45,21758.44,10099.98,10106.0,8858.38,12083.55,10520.74,34061.54,9787.26,18707.17,11498.39,17406.08,5297.0,12150.29,13282.0,3885.1,4862.4,14798.55,11118.68,13202.7,7755.96,17581.09,13596.88,27499.17,4592.11,16672.81,18223.41,10301.79,8258.64,51648.34,4656.37,10990.96,11917.25,31649.37,7392.87,11067.52,15649.63,14849.34,16231.46,16189.52,10488.81,4412.06,29845.31,15194.62,14197.4,16985.34,36255.36,24380.63,3051.05
460,38645.31,34883.15,3034.27,17386.87,6908.11,6096.24,10347.02,19064.99,3398.95,8484.33,21822.31,53881.33,20654.95,12401.88,17062.18,2416.0,18532.09,33717.51,14455.47,10934.54,23767.03,17950.34,10546.72,19797.94,10422.44,11169.22,11647.54,15524.23,11315.04,18573.72,13337.31,10929.81,9587.14,13348.93,10627.43,109287.7,19582.95,13815.57,6998.01,9796.88,6658.97,12567.21,50195.73,100400.73,3277.2,21505.53,12045.09,5945.62,23796.04,15785.49,36463.53,54348.63,3593.67,84531.76,21049.13,21618.46,10097.75,10094.45,8862.2,11981.94,10676.86,34050.89,9786.01,18592.39,11391.57,18359.55,5226.19,12043.73,13323.39,3774.9,5012.69,14802.49,11135.94,13157.46,7724.47,17195.24,13594.8,27224.09,4591.48,16576.18,17957.63,10204.73,8169.08,51563.36,4621.24,10825.42,11836.77,31314.75,7447.91,11199.46,15786.59,14980.74,16540.42,16368.44,10358.28,4367.46,29792.78,15087.37,14174.67,16829.09,35830.86,24035.27,3007.07
461,39086.21,35184.44,3111.7,17676.13,7015.89,6144.57,10460.83,19584.38,3476.1,8854.98,22220.78,55084.18,20891.48,12624.6,17461.39,2359.18,19491.86,33572.04,14600.96,10994.88,24341.63,18160.83,10664.19,19711.56,10616.21,11273.77,11755.96,15690.97,11228.67,18516.18,13457.75,11059.68,9609.36,13456.24,10712.84,109152.67,19661.49,13952.26,7117.3,9885.12,6694.22,12567.56,50202.4,100409.01,3344.52,22005.64,12208.81,5972.81,24368.49,15827.73,36496.93,54358.69,3592.6,84685.3,20987.26,21500.79,10087.68,10077.77,8876.51,11932.84,10721.71,34771.65,9899.7,18891.23,11531.14,18071.67,5244.49,12244.64,13549.4,3783.13,4995.69,14839.56,11185.96,13096.24,7830.69,17578.92,13820.5,26737.96,4537.07,16627.53,17992.66,10179.35,8252.34,51533.11,4745.01,11072.09,12031.02,32246.14,7321.11,11352.57,16016.43,15251.7,17148.12,16763.32,10530.3,4283.41,30236.96,15312.19,14348.58,17165.64,36487.95,24566.03,3046.99
462,39484.15,35858.68,3143.56,17757.33,7067.97,6222.49,10442.51,19555.3,3466.1,8869.06,23070.45,57248.11,21104.67,12716.11,17837.32,2308.62,19492.36,33450.05,14730.19,11048.63,24374.67,18367.28,10760.49,19577.67,10689.48,11400.04,11889.52,15870.06,11202.98,18533.77,13662.24,11284.61,9678.85,13487.64,10728.91,109321.96,19800.28,13940.41,7183.98,9906.15,6751.93,12557.16,50206.0,100412.83,3314.58,22460.16,12291.91,5997.62,24492.49,15815.46,37022.49,54772.1,3566.04,85491.35,20990.56,21586.27,10077.69,10056.12,8897.85,11940.13,10929.99,36050.95,9887.89,19091.14,11659.61,17917.94,5238.13,12247.3,13595.98,3752.16,5036.98,14884.56,11249.22,13056.14,7861.9,18129.41,13905.04,27440.45,4488.85,16848.93,18225.79,10199.21,8320.52,51695.59,4840.46,11184.58,12023.44,32194.22,7330.33,11424.66,16134.71,15619.66,17988.38,17183.45,10945.6,4176.64,30547.4,15424.85,14500.93,17291.91,38139.17,24736.06,3065.4
463,39455.03,36043.25,3131.72,17500.95,7129.22,6176.35,10432.89,19509.0,3456.64,8774.1,23085.79,57269.99,21087.76,12711.91,17774.5,2317.37,19335.87,33616.88,14725.86,11051.92,24258.01,18369.56,10731.99,20580.3,10710.04,11431.76,11898.26,15860.02,11283.67,18470.93,13617.71,11255.67,9663.95,13475.88,10712.06,109190.76,19788.6,13993.16,7118.2,9891.71,6759.42,12550.6,50206.51,100414.21,3310.67,22401.55,12304.17,6021.2,24477.87,16004.89,37013.97,54784.99,3565.08,85557.17,20924.42,21611.61,10091.4,10092.0,8864.73,11927.71,11081.84,36079.91,9832.69,19096.7,11661.54,18240.07,5194.41,12244.53,13607.05,3754.38,5033.08,14930.48,11326.01,13062.1,7931.97,18039.4,13905.65,27474.91,4496.97,16912.77,18303.1,10173.63,8290.03,51601.12,4866.5,11142.2,12033.04,32256.44,7323.97,11410.57,16144.42,15724.48,18169.81,17122.52,10886.11,4162.03,30526.56,15484.23,14495.22,17241.23,38002.42,24339.28,3048.47
464,38991.97,35909.84,3075.76,17370.9,6986.76,6050.4,10285.02,19201.66,3397.67,8542.06,22399.92,57330.31,20840.1,12521.11,17347.39,2372.93,18995.25,33549.82,14578.23,10999.96,24251.34,18157.62,10605.84,20780.08,10653.3,11284.96,11754.46,15675.54,11212.74,18519.19,13463.36,11025.02,9602.14,13386.58,10564.22,109143.14,19850.69,13922.32,6977.29,9825.35,6715.47,12542.9,50208.24,100416.9,3256.15,21866.28,12103.46,6001.48,24069.95,15889.19,37301.81,54986.76,3552.29,86373.65,20984.89,21691.86,10112.36,10122.4,8836.05,11940.18,11615.94,35980.4,9761.67,18770.93,11505.52,18139.26,5023.27,12025.07,13501.07,3756.36,5030.87,14991.22,11403.57,13006.42,7808.8,17789.08,13973.96,27263.44,4551.15,16931.21,18256.93,10141.22,8167.94,51524.39,4776.7,10940.59,12042.49,32314.81,7316.81,11607.85,16415.37,15561.69,17803.86,17160.75,10565.39,4203.26,30171.59,15270.47,14305.8,17040.73,36819.92,24160.97,2991.13
465,38792.11,35901.8,3073.96,17122.73,6959.39,6001.16,10159.97,19137.37,3327.72,8539.74,22119.47,57383.05,20734.57,12454.26,17210.85,2391.45,18667.63,33667.23,14514.23,10972.28,24724.58,18076.03,10576.77,21379.43,10693.75,11253.06,11696.21,15588.79,11147.51,18529.39,13430.26,10905.65,9575.37,13503.45,10332.83,109198.1,19802.85,13866.99,6957.72,9910.78,6807.35,12540.2,50208.18,100417.59,3197.85,21671.49,12037.03,5978.15,24206.88,15966.42,37119.85,54875.42,3559.69,86241.26,20921.0,21534.2,10094.14,10083.24,8876.64,11948.3,11591.8,35959.58,9727.41,18702.39,11418.41,18324.45,4955.69,11980.68,13495.94,3657.84,5154.61,14987.83,11400.67,13005.78,7808.94,17546.64,13874.77,26967.55,4568.89,16825.49,18259.57,10175.79,8084.12,51578.04,4753.45,10769.78,12029.24,32238.53,7315.93,11548.05,16332.47,15547.28,17823.98,17260.92,10431.98,4194.99,30018.94,15236.85,14228.45,16995.23,36299.83,23861.18,2969.76
466,39099.83,36602.92,3046.98,17255.23,6972.59,6042.16,10168.67,19059.45,3306.41,8611.21,22739.2,59634.63,20897.59,12467.35,17435.85,2360.28,18459.12,33489.79,14613.58,11023.86,24721.49,18224.5,10642.57,20951.45,10763.42,11305.88,11799.94,15740.34,11158.19,18585.34,13538.64,11058.08,9610.25,13443.42,10369.06,109118.04,19804.8,13786.25,7005.68,9863.91,6783.98,12539.86,50209.61,100421.35,3148.87,21982.24,12052.61,5994.88,24291.7,15990.65,37378.4,55059.63,3548.34,87512.05,20935.92,21591.22,10137.11,10178.23,8788.79,12004.27,11294.23,37228.0,9828.24,18707.4,11528.06,18218.83,4983.9,11930.36,13614.45,3690.0,5098.94,14933.98,11319.11,13053.03,7822.98,17636.85,13577.13,26740.32,4539.6,16797.08,18266.24,10208.39,8125.15,51468.3,4716.65,10859.83,11953.58,31904.99,7364.63,11395.82,16183.75,15742.74,18248.14,17785.31,10582.26,4146.44,30258.0,15234.18,14364.78,17008.38,37129.75,24107.36,2987.23
467,39954.72,37418.96,3046.83,17628.28,6972.52,6072.68,10173.63,19204.84,3297.17,8665.05,22745.28,62288.26,21356.24,12481.06,18242.31,2249.71,18526.19,33376.77,14878.99,11093.25,24204.86,18575.8,10823.15,19891.04,10789.61,11461.81,12055.61,16140.84,11049.58,18501.29,13946.13,11063.72,9603.02,13369.44,10551.56,108973.69,19794.4,13601.61,7136.47,9805.68,6769.44,12532.42,50204.99,100418.02,3143.67,22977.23,12089.95,6002.7,24365.09,15857.81,37263.95,54971.45,3553.54,87983.77,21047.92,21427.32,10135.43,10180.87,8788.77,12033.0,10688.46,38849.6,9777.08,18855.26,11749.43,18240.08,4891.74,11912.58,13848.62,3582.01,5260.03,14834.62,11175.13,12839.97,7812.85,17758.17,13491.49,26594.52,4433.05,16880.93,18376.1,10219.26,8064.54,51414.76,4738.89,10852.4,12088.71,32584.88,7282.47,11307.6,16172.44,15627.23,17998.41,17922.25,10704.83,4174.54,30687.23,15177.19,14655.6,16977.38,37284.63,24792.34,2983.38
468,39690.46,37002.79,3042.08,17392.14,7001.47,6006.42,10206.89,19011.11,3288.28,8746.97,22187.73,63068.71,21211.34,12410.91,17899.76,2293.94,18377.44,32725.94,14812.55,11095.94,24045.9,18427.17,10696.96,18768.13,10575.3,11317.91,11958.69,16027.43,11062.34,18453.95,13751.94,10918.16,9565.71,13044.29,10681.68,109001.13,19603.31,13636.51,7181.32,9573.64,6838.99,12525.62,50202.72,100415.93,3196.92,22599.2,12100.2,6019.14,24418.14,15801.33,36992.17,54806.84,3564.65,87297.55,20993.16,21523.9,10172.53,10242.12,8732.17,11997.19,10529.61,38465.37,9702.81,18785.28,11703.9,17673.66,4909.33,11947.04,13733.07,3612.13,5202.25,14778.87,11066.14,13064.3,7867.4,17477.11,13313.11,25724.53,4476.56,16866.02,18322.9,10173.98,8036.04,51395.93,4717.3,10720.76,12171.71,33038.06,7222.77,11300.18,16200.49,15240.26,17057.35,17703.56,10415.09,4291.32,30519.02,15268.46,14552.27,16937.75,36144.58,24431.79,2970.5
469,39586.29,36997.73,3071.15,17257.46,7053.98,5980.92,10168.09,19232.91,3261.46,8659.47,21999.88,60673.5,21156.74,12385.05,17835.93,2301.98,18832.55,32624.68,14781.17,11090.61,24532.66,18402.23,10642.18,19033.3,10650.79,11351.76,11951.75,15983.87,11089.94,18358.37,13686.24,10873.51,9557.85,12883.81,10756.32,109076.04,19451.67,13777.07,7157.38,9437.2,6890.18,12491.57,50201.26,100415.89,3237.19,22502.55,12141.57,6043.34,24544.65,15908.61,37129.21,54901.68,3558.08,86672.96,20861.3,21582.44,10146.16,10197.21,8770.42,11945.85,10490.41,37886.38,9774.16,18893.14,11672.13,17665.4,4831.14,11986.13,13646.78,3694.42,5076.28,14612.32,10805.34,12928.02,7951.92,17842.55,13202.61,25871.74,4484.01,16864.9,18289.51,10162.19,7967.73,51435.01,4707.84,10795.89,12136.68,32858.29,7246.71,11134.66,15971.65,15375.25,17418.52,17825.67,10523.72,4237.12,30486.34,15471.56,14524.89,16916.5,36197.82,24272.85,2944.83
470,39240.38,36449.88,3074.52,17081.54,7006.59,5913.38,10100.93,19158.12,3255.18,8592.79,21840.72,58923.66,20973.27,12283.69,17582.97,2334.1,18658.26,32721.73,14676.08,11061.99,24526.43,18239.33,10555.83,18898.3,10483.66,11255.86,11852.13,15831.05,11152.83,18378.22,13577.51,10811.59,9556.48,12886.93,10836.8,109279.88,19491.88,13809.09,7241.29,9440.06,6829.53,12479.12,50197.79,100405.76,3267.09,22150.49,11997.72,6031.85,24494.52,16099.23,37315.71,55030.95,3549.96,87250.72,20961.18,21643.32,10176.78,10257.54,8720.29,11988.12,10438.31,37331.02,9725.17,18827.36,11503.12,17717.65,4783.16,11883.89,13482.57,3693.47,5086.22,14580.24,10771.08,12993.96,7925.17,17852.47,13156.12,25679.64,4515.92,16665.0,17994.25,10161.32,7877.68,51570.28,4693.39,10724.05,12185.01,33088.89,7216.86,11124.97,15897.0,15217.96,17080.72,17538.96,10510.3,4278.94,30341.39,15362.44,14409.33,16789.8,36122.27,24057.74,2919.15
471,38554.54,35822.24,3007.15,16635.29,6861.75,5778.35,9919.98,18650.17,3171.35,8500.09,22382.27,56861.92,20603.9,12056.51,16897.08,2426.35,17652.65,32298.09,14431.34,10968.48,24343.55,17945.87,10364.53,19136.46,10272.26,11033.28,11648.73,15569.29,11242.49,18435.93,13364.88,10840.48,9578.25,12887.32,10927.96,109523.2,19535.24,13814.86,7253.92,9441.79,6830.8,12479.82,50201.89,100411.77,3275.36,21321.13,11827.63,6000.97,23939.68,16098.99,37222.94,55039.36,3549.96,87477.57,21014.96,21698.8,10205.09,10324.78,8666.64,12030.09,10057.94,36779.36,9651.68,18550.05,11271.22,17493.17,4613.6,11652.48,13214.18,3692.58,5086.16,14627.87,10813.89,13055.37,7770.67,18242.8,13179.04,26084.85,4604.72,16714.82,18299.52,10257.05,7676.34,51824.4,4620.0,10527.95,12159.74,32956.53,7231.91,11171.67,15945.33,15201.87,16907.36,17376.97,10669.12,4319.91,29894.39,15130.36,14188.29,16472.59,36850.67,23432.42,2841.17
472,38234.81,35657.06,2934.72,16273.69,6794.51,5689.02,9746.17,18469.88,3005.94,8279.97,22263.74,56332.87,20433.93,11851.73,16639.18,2463.34,17342.48,32135.98,14318.12,10905.24,24020.45,17792.59,10289.7,19272.94,10111.8,10918.56,11546.3,15427.96,10930.94,18360.36,13261.05,10771.99,9571.07,12892.9,10581.79,109586.28,19192.47,13354.59,6997.86,9426.47,6800.69,12420.23,50203.23,100413.3,3208.62,20983.0,11683.82,5974.48,23559.16,15600.28,35631.12,53825.18,3628.23,85684.62,21104.9,21148.46,10201.04,10298.72,8687.08,12146.53,9998.86,36381.11,9612.38,18216.7,11135.58,17278.59,4471.25,11445.17,13023.46,3226.49,5741.03,13920.05,9817.27,12612.07,7699.6,18274.52,12465.3,24324.87,4639.7,16381.99,18037.57,10380.17,7500.27,51822.99,4529.65,10408.31,12067.66,32462.51,7279.55,10869.76,15531.54,15029.33,16695.72,17055.95,10543.53,4324.96,29635.41,14843.55,14070.95,16147.17,36683.51,22904.25,2747.45
473,37394.43,34809.42,2872.31,15888.82,6538.3,5553.54,9365.32,18050.37,2899.78,8057.67,21946.69,53649.82,19984.42,11514.25,15903.64,2573.65,16605.38,31381.97,14004.54,10717.09,23560.03,17410.9,10055.81,18974.94,9863.51,10650.15,11299.79,15109.85,10868.75,18292.93,13025.67,10411.96,9486.15,12871.67,10663.36,109791.9,19382.2,13471.03,7062.03,9401.45,6706.65,12455.83,50204.12,100415.69,3207.11,20046.08,11338.84,5888.93,22903.54,15751.18,36465.76,54469.92,3583.44,87258.32,21108.85,21201.31,10158.94,10223.57,8749.35,12088.64,9788.13,35506.42,9190.46,17792.13,10884.43,17069.33,4361.45,11107.62,12594.13,3295.14,5600.06,14016.06,9882.52,12661.1,7398.28,18064.58,12415.32,24181.63,4744.28,16070.57,17683.87,10329.14,7263.52,52013.49,4386.84,10233.02,12016.0,32191.31,7310.01,10723.95,15308.25,14773.39,16136.72,16715.71,10366.18,4396.85,28919.13,14466.22,13788.22,15667.59,36009.71,22299.94,2618.58
474,38384.68,35689.79,2949.18,16399.28,6623.52,5720.91,9512.54,18542.5,2982.73,8294.58,21998.46,56488.32,20512.05,11725.63,16717.14,2441.97,17458.78,31318.14,14373.52,10956.48,23515.86,17830.8,10333.22,18670.78,10058.32,10859.22,11604.02,15535.06,10621.19,17895.3,13394.36,10463.95,9496.65,12805.18,10440.03,109753.87,19070.18,13250.81,7008.64,9355.67,6528.57,12436.54,50205.89,100419.48,3153.17,21092.53,11450.53,5926.39,23370.57,15431.57,35176.37,53471.88,3648.87,85274.95,20771.98,20664.92,10082.77,10070.95,8882.84,12045.11,9807.14,36582.86,9133.5,18152.63,11200.73,17280.09,4483.27,11274.75,13016.54,3123.11,5884.2,13862.21,9704.68,12475.32,7478.07,18177.44,12309.71,23788.67,4622.21,15870.99,17163.94,10253.43,7352.05,52052.1,4451.93,10325.07,11904.33,31626.64,7387.95,10491.86,15004.02,14823.7,16311.74,16978.35,10462.43,4363.26,29536.61,14675.19,14142.07,15954.99,36212.65,23021.22,2659.97
475,39035.9,35905.43,2998.47,16759.77,6759.85,5894.65,9796.29,18754.13,3058.05,8489.05,22304.47,56779.27,20857.87,11915.71,17240.02,2365.5,17662.68,31510.28,14606.1,11059.08,22932.46,18098.16,10489.54,17794.85,10173.36,11021.27,11791.31,15773.86,10641.13,17837.29,13592.09,10692.99,9553.34,12860.47,10348.45,109645.82,18989.33,13304.53,7033.69,9367.32,6548.76,12454.87,50208.05,100422.58,3120.98,21778.21,11659.65,5937.53,23669.0,15183.08,34305.59,52803.99,3694.8,83646.23,20246.75,20344.53,10054.36,10016.55,8929.11,12024.03,9471.23,37753.71,9225.76,18470.76,11424.7,17268.22,4555.28,11514.94,13305.17,3091.77,5945.78,14192.27,10205.85,12633.72,7596.9,17999.96,12552.12,24108.12,4550.27,15992.25,17282.02,10237.91,7506.15,51978.96,4578.7,10595.82,11895.29,31518.78,7396.98,10538.77,15104.31,14757.13,16167.2,17240.58,10557.9,4382.37,30000.01,14885.01,14367.66,16162.44,36433.52,23709.72,2751.03
476,39268.14,36046.52,3040.97,16946.93,6930.78,5959.91,9895.62,18972.35,3074.17,8543.1,22378.59,57683.9,20985.15,12118.55,17522.99,2325.91,18238.62,32090.68,14698.55,11089.18,23347.45,18240.15,10540.62,18561.19,10265.38,11091.95,11861.46,15851.04,10718.07,17901.22,13575.47,10745.27,9558.01,12714.18,10374.37,109529.43,19084.84,13420.55,6993.0,9275.94,6627.17,12458.92,50213.76,100432.0,3271.01,22093.35,11854.39,5980.78,24128.02,15611.48,35264.85,53592.08,3639.16,84544.38,20411.62,20784.52,10090.01,10088.81,8867.08,12036.91,9901.93,37936.19,9357.24,18763.67,11503.75,17653.26,4689.89,11702.81,13338.26,3135.11,5849.38,14019.44,9899.96,12596.56,7825.98,18506.15,12770.16,24917.76,4512.71,15883.77,17192.08,10256.92,7676.45,51893.91,4651.86,10726.87,11963.07,31909.1,7350.59,10678.58,15354.47,15118.72,16952.96,17481.42,10754.9,4274.5,30234.56,15184.37,14449.04,16503.87,36790.11,23819.54,2807.27
477,39357.73,36366.51,3052.02,17047.3,6949.4,6002.73,9945.07,19068.78,3108.79,8646.68,22206.76,58499.71,21029.91,12149.85,17539.27,2324.25,18493.47,31362.78,14734.06,11119.81,23075.0,18264.89,10539.71,17605.73,10424.65,11076.59,11874.69,15890.58,10757.89,17971.07,13563.94,10717.11,9557.17,12862.98,10379.86,109604.46,18875.27,13360.66,6994.52,9376.89,6676.54,12466.01,50216.73,100435.22,3260.14,22144.11,11906.02,5954.14,24293.61,15540.46,34681.97,53144.8,3669.83,83279.69,19990.11,20805.22,10115.48,10139.71,8820.47,12143.46,9641.76,38441.39,9423.35,18874.13,11566.47,17257.62,4759.65,11751.46,13442.13,3126.4,5869.82,13902.86,9763.73,12532.3,7821.36,18644.11,12501.77,24266.19,4511.01,16150.99,17452.77,10302.45,7701.32,51956.35,4736.64,10794.74,12092.52,32617.05,7266.01,10632.03,15346.53,14957.69,16502.77,17608.8,10750.23,4343.19,30283.45,15270.81,14489.26,16548.9,36620.49,24010.62,2836.95
478,39704.52,36670.12,3100.32,17223.61,7018.66,6093.74,10073.29,19054.86,3169.04,8686.39,22164.15,58877.55,21216.24,12299.92,17875.23,2278.78,18509.11,31371.59,14863.46,11157.9,22882.66,18417.35,10593.77,17386.63,10481.99,11141.99,11967.45,16011.33,10867.76,17976.0,13627.99,10737.41,9539.14,12830.25,10393.94,109260.82,18888.18,13518.5,6978.36,9347.24,6696.01,12492.73,50218.34,100438.54,3301.22,22559.54,12011.56,5955.73,24459.56,15829.22,35501.86,53755.17,3627.21,83726.08,19600.06,21128.64,10083.7,10064.4,8882.68,12035.39,9690.41,39020.78,9422.34,18935.17,11698.72,17292.72,4848.56,11819.38,13522.79,3272.71,5584.11,14115.44,10041.49,12669.68,7909.9,18840.72,12371.44,23275.88,4466.11,16052.3,17224.13,10210.01,7894.54,51901.13,4751.99,10887.21,12055.02,32372.64,7296.55,10367.65,15044.11,15079.45,16863.29,17885.81,10880.14,4282.08,30471.58,15304.31,14586.14,16693.63,36664.14,24236.39,2903.96
