,ACE 200,ACE 200TR,ACE Fn성장소비주도주,ACE Gloabal Luxury&Hotel Index,ACE 골드선물 레버리지(합성 H),ACE 국고채3년,ACE 국채선물10년인버스,ACE 국채선물3년인버스,ACE 단기통안채,ACE 러시아MSCI(합성),ACE 레버리지,ACE 멕시코MSCI(합성),ACE 미국IT인터넷S&P(합성 H),ACE 미국WideMoat가치주,ACE 미국다우존스리츠(합성 H),ACE 밸류대형,ACE 베트남VN30(합성),ACE 삼성그룹동일가중,ACE 삼성그룹섹터가중,ACE 스마트로우볼,ACE 스마트모멘텀,ACE 스마트밸류,ACE 스마트퀄리티,ACE 스마트하이베타,ACE 싱가포르리츠,ACE 싱가포르리츠채권혼합모닝스타,ACE 아시아TOP50S&P,ACE 인도네시아MSCI(합성),ACE 인버스,ACE 일본Nikkei225(H),ACE 일본TOPIX레버리지(H),ACE 일본TOPIX인버스(합성 H),ACE 중국본토CSI300,ACE 중국본토CSI300레버리지(합성),ACE 중장기국공채액티브,ACE 코스닥(합성),ACE 코스피,ACE 필리핀MSCI(합성)
69,25425.58,14795.83,5315.29,1611.22074,16599.25,107644.68,92085.35,99125.56,100537.09,23932.93,3766.91,6188.46,11806.83,11385.24,71589.43,5960.67,10662.42,11769.97,9645.3,10926.16,10882.67,9457.39,11817.81,8722.14,9611.49,9534.59,10721.26,6720.6,8644.9,12703.39,11475.59,6359.79,22577.66,3180.91,103314.64,8843.54,19147.26,11310.59
70,24952.38,14519.04,5251.82,1593.81341,16598.71,107560.83,92255.42,99199.73,100537.22,23944.76,3621.19,6391.97,11807.83,11470.62,71645.78,5843.18,10908.49,11488.22,9390.64,10739.0,10680.6,9283.95,11589.01,8552.52,9663.46,9537.47,10731.0,6816.8,8821.67,12443.31,11174.18,6466.14,22624.59,3190.95,103210.34,8633.11,18784.12,11366.67
71,25370.96,14763.28,5365.29,1638.18759,16596.06,107570.46,92116.5,99192.03,100541.18,23736.05,3754.83,6310.79,11843.63,11294.25,68596.93,5949.28,11000.99,11678.17,9565.71,10909.41,10870.12,9441.12,11815.13,8694.75,9631.64,9536.21,10845.82,6741.78,8646.3,12835.35,11600.52,6339.87,23011.66,3299.5,103244.07,8828.6,19104.87,11576.4
72,25339.42,14745.28,5488.99,1595.62387,18048.97,107632.57,91769.5,99141.13,100542.28,21919.86,3757.06,6084.48,12172.83,11365.22,67867.51,5907.18,11304.88,11640.32,9665.88,10859.93,10895.59,9377.51,11874.89,8672.94,9943.95,9646.96,10889.3,6809.35,8635.12,12605.75,11412.71,6389.18,23007.94,3298.58,103383.49,9018.41,19103.32,12426.91
73,26146.28,15215.66,5603.91,1669.73549,17812.89,107578.07,92038.5,99216.45,100547.08,22175.1,3990.78,6073.73,12288.43,11282.27,67046.99,6096.01,11347.12,12040.85,10089.37,11163.12,11198.49,9644.43,12183.1,8950.84,9927.03,9622.42,11078.6,6503.37,8369.54,12984.25,11680.62,6298.32,23025.19,3303.08,103271.51,9181.62,19693.61,11431.66
74,25854.18,15045.06,5595.59,1658.54089,17088.24,107581.52,91949.5,99200.56,100550.15,22167.2,3890.22,6199.96,12494.38,11711.38,69189.76,6022.66,11367.38,11962.94,9973.69,11056.87,11088.95,9564.27,12089.36,8882.73,10215.84,9708.83,11020.95,6826.88,8483.91,12858.24,11596.99,6342.05,23156.6,3343.15,103290.59,9225.22,19518.02,12024.24
75,25570.27,14877.55,5520.93,1632.16501,16972.68,107534.71,92048.5,99246.67,100551.97,21829.72,3803.64,6204.56,12560.68,11646.98,66569.42,5941.53,10993.61,11811.2,9898.47,10939.95,10968.98,9450.72,11969.07,8773.26,10317.72,9730.04,10862.63,6739.51,8578.49,12616.17,11354.32,6414.52,23033.87,3303.88,103230.96,9094.13,19318.44,12019.12
76,25825.27,15026.19,5579.15,1623.61336,17139.13,107465.73,92784.5,99337.77,100554.03,21159.59,3876.06,6069.49,12110.9,11318.2,65414.63,5990.0,11113.86,11867.41,9983.19,11026.14,11080.04,9524.45,12112.65,8851.55,9947.63,9576.02,10952.13,6589.0,8498.77,12497.66,11141.81,6454.77,23277.32,3373.58,103012.67,9186.15,19493.82,11690.88
77,26015.29,15136.65,5695.79,1625.55076,16953.34,107473.85,92814.51,99321.88,100557.08,22571.47,3959.04,6074.76,12599.51,11491.18,66495.78,6028.61,11140.05,11986.67,10058.97,11122.84,11168.82,9607.12,12229.32,8911.82,9961.31,9576.03,10965.2,6752.75,8389.51,12702.64,11506.76,6367.78,23205.08,3350.99,102993.68,9310.67,19685.99,11675.69
78,25656.25,14927.07,5643.3,1594.64217,17831.19,107568.29,92692.53,99236.2,100563.65,23043.21,3822.45,6027.1,12577.12,11561.43,65835.12,5932.42,11320.63,11759.81,9888.83,10971.74,11015.0,9469.76,12055.3,8774.86,10022.71,9601.06,10921.92,6812.06,8554.4,12583.18,11376.75,6388.15,23097.22,3315.0,103108.63,9153.35,19416.87,11717.54
79,25526.05,15201.65,5722.08,1646.35813,17865.98,107501.53,93072.55,99301.31,100562.46,22669.15,3980.48,6065.27,12820.77,11648.77,66026.07,5944.45,11172.4,11771.27,9853.24,10980.43,11057.44,9471.52,12013.74,8828.48,9787.64,9508.4,11040.76,6556.74,8364.61,12931.61,11795.67,6272.19,23082.33,3315.57,102966.23,9354.02,19427.98,11372.96
80,25684.12,15295.51,5826.26,1661.39859,17845.79,107504.9,92856.56,99302.42,100562.74,22492.77,4027.11,6117.71,12992.21,11881.92,68211.01,5986.33,11111.22,11844.07,9909.48,11033.39,11116.24,9549.05,12091.04,8900.43,10067.63,9604.93,11126.29,6624.18,8317.71,12935.36,11891.7,6263.88,23189.2,3347.87,103024.87,9325.82,19546.62,11380.3
81,25859.51,15399.02,5831.04,1710.34904,17329.79,107614.66,92560.72,99191.09,100570.57,23054.71,4088.18,6385.49,12748.75,11860.08,68691.97,6033.67,11039.22,12101.49,10052.93,11123.22,11179.39,9634.03,12149.52,9002.91,10166.02,9652.98,11151.6,6622.08,8249.99,12934.73,11890.77,6263.12,23185.05,3346.18,103192.39,9327.86,19682.35,11600.38
82,25104.59,14948.96,5776.66,1578.10452,17443.32,107730.69,92388.74,99095.31,100575.82,22943.98,3833.64,6462.49,12773.07,11747.27,66593.86,5846.24,11030.5,11682.73,9695.79,10801.06,10886.21,9341.92,11811.92,8732.55,10603.6,9791.3,10913.79,7234.3,8520.71,12837.52,11548.63,6339.59,23715.08,3484.78,103340.07,9280.1,19151.64,11937.07
83,25545.53,15211.53,5901.14,1554.77683,17082.3,107747.28,92454.74,99071.41,100580.54,23523.12,3985.45,6651.56,13139.12,11769.6,66849.59,5924.73,11245.08,11963.63,9946.8,10967.55,11088.64,9487.29,12031.07,8875.12,10409.01,9726.29,11028.3,6995.7,8334.05,12835.91,11547.5,6339.43,23625.9,3473.94,103305.5,9518.32,19487.29,11843.71
84,25490.65,15177.23,5955.73,1588.48512,17360.4,107819.51,92141.75,99019.52,100586.81,23231.42,3953.68,6609.43,13250.54,11730.87,65674.35,5900.49,11483.99,11968.3,9885.58,10940.85,11106.42,9472.77,12035.67,8870.79,10401.63,9749.5,11003.64,7005.23,8382.26,12875.96,11510.41,6359.21,23626.96,3474.79,103447.86,9659.3,19484.15,11801.9
85,25708.86,15308.48,6010.5,1616.33194,17065.19,107914.89,91809.74,98933.84,100592.97,23189.87,4031.46,6642.91,13599.82,11777.91,66567.77,5944.41,11772.75,12091.74,9999.86,11032.28,11209.58,9556.45,12161.8,8945.87,10388.89,9772.07,11090.83,7021.98,8291.59,13200.83,11973.84,6219.22,23805.04,3523.63,103630.62,9862.65,19656.94,11805.06
86,25540.06,15207.1,5968.48,1574.73147,17064.61,107852.07,92112.77,99016.97,100595.7,23372.99,3970.17,6907.18,13799.45,12054.98,68096.77,5886.52,12057.79,11961.64,9919.64,10955.91,11162.38,9492.49,12109.04,8867.71,10365.85,9741.01,11214.68,6996.22,8360.62,13350.6,12379.27,6124.5,23780.25,3513.51,103497.28,9902.05,19550.7,11823.57
87,25381.84,15113.71,5989.93,1557.84309,17273.42,107998.68,91868.77,98883.08,100600.25,23440.73,3921.88,6759.05,13910.35,12059.85,67163.61,5819.51,12186.02,11811.42,9830.83,10850.56,11127.07,9388.75,12045.06,8756.63,10502.83,9802.56,11125.61,7125.66,8408.47,13308.43,12214.44,6140.37,23833.64,3528.84,103697.57,9889.74,19417.88,11934.27
88,25630.13,15261.67,5993.83,1501.14405,17458.2,108079.25,91541.77,98804.18,100602.91,23420.55,4004.62,6706.54,13653.06,11734.94,64100.63,5874.37,12181.91,12020.86,10129.7,10959.04,11232.33,9476.36,12148.61,8828.87,10360.78,9783.35,11154.74,7004.58,8314.27,13269.94,12312.28,6148.62,23860.62,3537.65,103838.16,9995.32,19601.17,11865.89
89,25406.03,15126.43,6032.44,1508.77408,17483.2,108069.29,91459.76,98815.29,100605.47,23022.01,3916.58,6532.04,13442.29,11537.18,62584.98,5813.36,12158.92,11963.01,10057.29,10864.99,11179.55,9381.17,12062.91,8754.79,10281.42,9767.44,11072.89,6938.5,8419.53,13009.07,11691.18,6264.93,23676.89,3480.26,103861.61,9981.25,19444.67,11809.54
90,25422.61,15137.36,6045.44,1515.38425,17602.61,108082.23,91420.75,98827.6,100612.62,23201.05,3941.48,6594.68,13533.82,11748.05,62917.0,5818.61,12098.27,11941.07,9995.42,10916.69,11187.2,9432.38,12066.19,8760.29,10072.28,9709.52,11065.0,6825.45,8379.59,13110.59,11913.37,6233.48,23656.92,3472.11,103883.32,9999.94,19466.59,11849.32
91,25586.43,15236.38,6003.54,1628.42704,18077.78,108039.56,91527.75,98874.71,100615.8,23298.02,4003.57,6541.36,13783.47,11768.98,62634.6,5864.79,12329.05,11975.93,10102.46,10983.7,11221.09,9500.99,12142.24,8824.37,10130.0,9716.38,11113.89,6777.54,8304.67,13186.63,12029.2,6209.8,23702.11,3485.75,103821.58,9984.14,19566.65,11569.3
92,26221.01,15614.41,6060.3,1635.04158,18653.43,108063.02,91544.74,98850.81,100618.71,24357.57,4197.08,6837.51,13911.28,12144.74,66223.27,6052.77,12469.84,12297.84,10336.61,11261.92,11412.59,9779.46,12405.68,9095.34,10283.28,9761.84,11280.11,6798.43,8107.31,13378.33,12450.6,6096.65,23768.27,3508.79,103847.12,10063.69,20009.44,11389.53
93,26315.51,15669.36,6117.1,1657.60174,18195.28,108090.79,91307.74,98851.92,100620.85,24656.61,4214.23,6614.2,13902.09,12080.34,65402.42,6048.05,12603.15,12280.1,10396.81,11282.07,11489.46,9823.7,12480.73,9119.59,10569.24,9862.08,11394.65,6945.36,8099.55,13470.49,12531.04,6061.28,23763.29,3502.28,103929.77,10242.55,20100.37,11593.01
94,26419.34,15732.25,6148.28,1649.62322,18353.93,108124.2,91141.73,98809.02,100623.23,25840.01,4252.7,6783.44,14244.52,12353.21,66031.66,6064.99,12794.35,12271.69,10432.32,11318.22,11540.91,9854.92,12536.82,9166.53,10602.03,9882.37,11379.34,6983.93,8059.05,13456.71,12531.27,6075.19,23660.67,3471.02,103997.97,10347.26,20188.03,11664.55
95,26004.0,15484.34,6060.81,1646.86095,17754.56,108201.62,91165.7,98722.33,100630.27,25033.07,4108.37,6781.57,14107.75,12313.73,65865.17,5945.06,12670.24,12066.32,10312.34,11139.29,11382.2,9707.12,12364.7,8992.4,10582.37,9877.56,10986.36,7016.46,8203.27,13336.96,12260.05,6129.0,23146.94,3316.92,104076.62,10238.78,19902.95,11701.38
96,26319.68,15673.32,6184.82,1646.86095,18094.59,108256.11,90942.69,98696.44,100632.81,25222.68,4224.52,6960.03,14263.43,12419.99,66873.24,6000.5,12782.29,12208.98,10473.74,11267.63,11536.57,9820.06,12545.37,9096.61,10519.44,9875.35,11094.75,7057.89,8071.67,13593.65,12729.31,6028.42,23290.85,3357.73,104173.65,10401.89,20151.04,11639.18
97,26774.45,15943.34,6294.24,1732.67645,18092.56,108171.06,91119.68,98815.54,100636.21,25581.47,4357.4,7028.56,14247.32,12321.02,66867.84,6122.69,12784.14,12506.73,10888.38,11473.48,11693.88,10010.8,12763.48,9279.24,10475.01,9848.56,11216.67,6974.25,7954.83,13931.55,13251.19,5898.66,23366.1,3382.03,104057.14,10534.92,20507.42,11596.09
98,26807.82,15962.75,6278.46,1780.28008,17570.66,108148.06,91051.67,98817.65,100639.23,25634.34,4369.69,7129.35,14216.34,12562.05,69262.98,6165.16,12570.31,12532.68,10740.47,11491.16,11678.02,10059.59,12755.94,9323.78,10705.85,9918.93,11181.45,7172.25,7942.54,14044.73,13520.32,5842.32,23129.28,3312.46,104064.51,10469.4,20521.14,11439.26
99,26870.05,16001.42,6131.27,1800.18295,17541.9,108214.3,91258.36,98803.45,100656.52,25672.94,4398.59,7285.0,14255.35,12876.19,70598.85,6173.75,12684.09,12416.89,10640.81,11516.02,11713.66,10054.63,12717.52,9312.31,10738.48,9917.88,11172.9,7222.74,7908.62,14390.26,14078.47,5737.9,23320.36,3365.06,104081.56,10240.55,20495.06,11540.36
100,26871.34,16001.25,6079.95,1757.93354,17571.98,108239.8,91360.98,98781.21,100665.25,26184.67,4377.94,7244.36,14248.21,12806.02,70911.87,6190.31,12717.63,12477.56,10702.57,11500.04,11710.08,10088.31,12713.57,9290.62,10920.0,9962.11,11159.33,7477.73,7942.3,14347.5,13681.28,5786.41,23379.57,3376.78,104092.37,10311.16,20505.85,11670.67
101,27360.08,16293.01,6188.61,1785.40079,18041.1,108167.92,91662.52,98844.8,100668.97,25658.08,4555.09,7175.24,14542.34,12691.77,70167.08,6289.75,12811.31,12662.34,10868.63,11712.78,11925.57,10266.73,12959.64,9457.83,11292.14,10049.22,11354.66,7559.52,7769.23,14466.22,13838.89,5767.62,23843.1,3512.89,103968.67,10629.28,20865.44,12114.67
102,27649.24,16464.75,6202.54,1818.83423,18009.97,108200.98,91271.06,98800.39,100669.93,26208.0,4650.37,7294.97,14713.55,12715.67,71735.52,6384.98,12792.02,13076.11,11056.67,11900.32,12031.94,10402.94,13058.65,9573.62,11407.88,10108.18,11442.21,7649.42,7688.83,14640.17,14149.45,5698.38,23934.49,3539.2,104097.87,10742.49,21089.82,12321.27
103,28630.52,17050.72,6177.25,1882.83203,17676.46,108080.76,91775.6,98926.97,100669.59,26770.49,4991.08,7453.78,14737.31,12764.74,72192.61,6668.44,12781.26,13585.25,11382.67,12319.58,12352.52,10778.33,13384.73,9933.6,11595.62,10128.27,11659.54,7997.28,7400.67,14826.7,14374.26,5657.67,23817.83,3505.57,103887.51,10656.57,21698.95,12535.35
104,28688.26,17085.29,6245.14,1898.66844,17080.47,108022.51,91834.14,98983.56,100670.72,26981.6,5002.44,7544.65,14807.21,13067.85,74410.92,6639.16,12797.55,13487.31,11432.71,12296.05,12391.78,10755.67,13434.85,9918.42,11587.17,10120.59,11775.56,8244.73,7395.11,14870.44,14447.84,5640.89,23799.77,3497.71,103819.2,10724.74,21742.35,13014.68
105,29100.6,17332.07,6272.77,1941.20026,17527.07,107513.38,92071.76,99010.32,100675.28,26058.5,5167.72,7442.67,14562.02,12993.96,73643.23,6735.69,12715.62,13614.42,11578.37,12449.48,12614.79,10916.32,13642.33,10072.64,11472.7,10072.1,11813.25,8230.37,7263.46,14958.98,14560.06,5610.29,23795.23,3499.65,103188.5,10824.07,22051.04,13479.4
106,29114.8,17339.08,6290.89,1947.33754,16628.16,107533.83,92010.3,99011.91,100677.97,26392.74,5156.27,7735.12,14722.87,13363.16,76175.34,6735.61,12875.64,13625.82,11595.91,12455.61,12680.47,10913.52,13637.94,10089.67,11609.15,10118.49,11804.04,8219.53,7280.16,15165.17,14878.98,5548.36,23892.56,3528.72,103236.74,10877.86,22074.52,13364.7
107,29168.57,17371.28,6277.71,1913.08613,17059.51,107692.06,91485.94,98850.6,100680.65,26220.47,5161.63,7828.94,14932.88,13498.47,78042.37,6749.7,12802.74,13532.41,11645.99,12441.29,12757.03,10921.42,13684.22,10091.29,11733.03,10192.88,11848.58,8393.26,7280.62,15117.4,14842.75,5555.99,23890.78,3530.18,103496.79,10888.9,22119.52,13399.49
108,29227.56,17407.41,6310.41,1860.44245,17393.09,107707.72,91530.6,98844.3,100683.2,26043.83,5184.87,7597.79,14876.28,13238.57,76819.98,6730.67,12784.98,13587.04,11728.21,12427.17,12783.92,10892.44,13726.71,10087.81,11688.53,10175.68,11909.78,8194.01,7263.28,15119.75,14726.32,5568.45,23749.86,3487.52,103495.1,10958.28,22188.9,13534.22
109,28896.44,17210.78,6239.67,1749.03881,17368.15,107722.36,91528.8,98841.45,100684.71,25800.24,5034.45,7326.12,14940.05,13136.79,74915.28,6606.12,12318.36,13486.73,11740.67,12228.47,12679.92,10717.47,13605.81,9947.54,11788.26,10209.71,11792.38,8010.58,7378.16,14691.61,14113.45,5690.06,23608.73,3436.84,103510.55,10935.63,21996.65,13193.37
110,28208.68,16800.49,6151.53,1759.66638,17754.74,107704.99,91519.22,98892.71,100683.63,25285.55,4785.53,6919.41,14206.74,12319.0,70364.58,6411.84,12402.44,13190.64,11610.55,11947.01,12409.76,10420.2,13308.46,9677.81,11339.09,10078.26,11700.23,7823.87,7575.17,14580.34,13711.32,5754.53,23756.73,3485.64,103494.58,10775.96,21546.07,13339.52
111,26819.75,15975.06,5820.19,1755.36677,17702.03,107613.69,91837.26,98973.8,100683.82,25374.5,4318.29,7187.97,14406.33,12646.57,72869.28,6096.16,12094.68,12554.75,11115.56,11381.04,11822.31,9906.52,12630.29,9159.21,11262.96,10034.3,11483.55,7987.77,7937.1,14054.19,13025.86,5899.56,23673.1,3454.55,103335.2,10010.92,20520.61,13449.86
112,28284.39,16846.78,6078.81,1783.86262,17495.91,107658.97,91734.79,98940.39,100686.02,25167.89,4799.92,7258.03,14616.87,12673.62,73682.35,6430.43,12311.92,13271.84,11728.75,11995.92,12459.23,10450.85,13312.28,9694.74,11138.94,10006.24,11744.36,7817.09,7493.79,14749.3,14105.74,5659.56,23911.26,3525.97,103410.71,10621.17,21606.07,12754.81
113,28336.2,16876.3,6060.57,1776.24709,17684.42,107604.12,91644.33,98994.97,100686.96,25623.74,4838.33,7336.5,14921.63,12994.62,75170.86,6427.88,12345.43,13205.28,11744.75,12000.19,12518.6,10473.2,13353.41,9692.42,11534.42,10123.8,11835.36,8227.92,7447.07,14712.2,14117.56,5681.87,24034.66,3559.5,103390.88,10621.22,21639.23,13069.34
114,28225.27,16810.65,5991.56,1779.62611,17665.35,107749.82,91441.87,98851.56,100689.18,25350.87,4816.06,7285.16,14930.23,12849.19,74147.55,6405.34,12307.95,13110.6,11643.26,11928.55,12453.21,10440.1,13293.86,9671.67,11558.77,10146.03,11817.34,8165.68,7455.32,14608.13,13921.92,5695.97,24128.66,3585.93,103559.15,10648.88,21560.39,12954.73
115,28366.36,16895.43,6019.89,1756.77048,17572.83,107689.88,91535.48,98908.32,100692.83,25221.17,4847.16,7134.79,14969.46,12860.22,73319.22,6425.63,12479.61,13148.44,11715.72,11971.88,12473.0,10476.91,13351.75,9703.88,11524.77,10128.62,11904.69,8009.34,7440.38,14721.68,14025.66,5696.61,24495.29,3690.47,103474.68,10716.21,21637.34,13101.95
116,28175.47,16781.18,6018.51,1752.33554,18018.67,107712.29,91536.02,98881.91,100696.03,25649.87,4777.92,7327.32,15041.99,12882.61,72429.86,6340.26,12577.14,12968.02,11541.05,11873.36,12395.43,10373.0,13257.83,9608.96,11323.54,10069.47,11964.81,8103.96,7497.3,14675.67,13890.03,5709.75,24727.12,3732.62,103492.99,10854.84,21490.04,13104.24
117,28226.17,16811.66,6081.04,1770.35506,18290.3,107786.85,91425.56,98811.49,100698.64,25793.62,4812.88,7282.65,15276.46,12763.63,72290.37,6316.73,12468.69,12943.5,11519.0,11888.44,12429.57,10346.19,13294.25,9593.76,11289.03,10069.15,12093.67,7974.69,7459.54,14761.16,14074.94,5680.72,24641.09,3731.61,103592.0,10877.71,21537.08,13073.87
118,28702.48,17095.52,6134.68,1692.60647,18609.9,107819.71,91328.1,98758.08,100700.72,25846.55,4970.4,7278.99,15312.11,12677.8,72030.2,6418.69,12281.12,13104.58,11688.01,12088.95,12622.13,10528.21,13535.64,9758.54,11296.29,10078.92,12086.66,7886.35,7339.0,14735.82,13901.47,5704.21,24597.24,3709.29,103646.04,10968.07,21846.08,12945.45
119,28005.63,16679.43,5963.3,1680.09778,18464.54,107840.77,91133.63,98741.67,100701.06,25614.32,4708.25,7091.21,14974.52,12346.87,70034.05,6247.87,12249.88,12742.88,11426.26,11774.05,12328.82,10262.56,13213.39,9511.24,11313.31,10098.3,12058.56,8083.12,7544.71,14556.26,13586.0,5770.93,24665.54,3729.53,103723.14,10835.88,21345.2,12743.11
120,28366.28,16895.2,5979.48,1664.34356,18370.21,107858.3,91051.24,98752.42,100703.9,25320.43,4831.82,7077.68,15171.94,12419.65,70863.38,6339.89,12186.62,12794.0,11500.57,11931.34,12459.38,10392.9,13353.13,9632.23,11108.37,10050.89,11978.59,7921.33,7442.92,14712.9,13877.44,5713.56,24578.02,3703.42,103772.63,10838.35,21572.33,12573.98
121,27900.1,16618.02,5843.29,1695.72978,18569.91,107799.86,91281.86,98797.09,100704.58,25050.22,4691.06,6932.77,14850.5,12086.11,69477.96,6222.82,11869.13,12577.96,11301.85,11712.86,12241.77,10224.85,13123.36,9460.23,11191.68,10056.38,11866.47,7877.08,7540.96,14400.01,13452.28,5814.71,24369.85,3642.31,103658.96,10608.38,21197.31,12736.91
122,28107.71,16741.57,6074.21,1693.7101,18587.23,107760.99,91466.5,98844.78,100708.0,24950.72,4771.82,6977.97,14852.3,12357.93,70707.18,6272.82,11826.44,12694.1,11358.54,11786.22,12327.21,10312.46,13227.95,9552.48,11107.88,10020.06,11994.1,7875.8,7468.48,14586.1,13551.54,5770.98,24826.51,3769.91,103578.09,10655.8,21349.11,12621.62
123,28122.51,16751.33,6012.73,1700.32043,18989.01,107739.89,91636.04,98873.37,100710.42,24460.73,4757.68,7003.61,15126.56,12503.99,71609.88,6299.78,12099.18,12666.04,11291.02,11837.79,12314.53,10348.6,13216.95,9548.39,11088.47,10006.0,12017.87,7840.94,7490.24,14473.97,13216.98,5844.97,25343.33,3924.19,103532.0,10505.55,21333.68,12824.7
124,28483.64,16965.99,6208.02,1734.75882,18555.86,107805.5,91469.58,98811.96,100715.57,24583.53,4878.21,7071.02,15462.35,12493.29,73172.36,6342.43,12033.62,12911.09,11465.56,11982.89,12467.92,10447.66,13402.04,9638.9,11157.76,10038.72,12276.32,7839.64,7395.5,14498.09,13308.68,5829.17,25803.39,4070.37,103640.1,10721.76,21623.23,12839.18
125,28686.65,17087.25,6301.95,1734.75882,18764.95,107805.58,91506.21,98831.72,100719.8,25013.43,4968.47,7180.96,15505.42,12536.48,72853.77,6374.08,12097.94,12931.23,11505.2,12053.07,12559.62,10510.55,13486.93,9699.33,11313.84,10076.37,12430.07,7844.03,7315.88,14594.86,13460.68,5792.88,26256.9,4219.9,103631.2,10860.21,21749.19,13203.55
126,29160.79,17370.22,6373.42,1762.96586,18764.44,107744.51,91696.78,98869.34,100720.84,24928.4,5122.81,7247.81,15496.26,12507.02,72827.92,6485.09,12258.09,13073.02,11642.7,12249.43,12790.15,10691.82,13722.64,9863.11,11343.05,10068.46,12671.58,7840.45,7206.19,14855.97,13849.13,5700.73,27863.67,4718.86,103532.58,10971.66,22053.48,13223.95
127,28772.86,17139.07,6380.95,1743.62787,18835.79,107798.99,91550.32,98824.93,100722.51,24676.5,4999.62,7161.62,15822.57,12670.53,72862.11,6376.65,12291.53,12916.26,11507.8,12080.06,12622.87,10536.88,13538.07,9709.87,11441.93,10107.68,12543.77,7935.45,7287.77,14787.23,13772.36,5720.16,28079.08,4787.07,103623.98,10960.72,21812.9,13111.99
128,28694.49,17092.3,6442.84,1745.41508,19178.83,107824.07,91437.86,98806.52,100724.86,24891.98,4962.86,7033.48,15767.84,12478.27,71489.1,6353.33,12305.33,12874.87,11400.61,12046.8,12582.85,10506.48,13502.93,9680.76,11409.74,10107.01,12726.21,7935.53,7319.63,14672.68,13496.28,5772.39,28516.56,4944.21,103681.62,11058.62,21761.43,12950.06
129,28825.16,17170.84,6465.5,1729.54085,19405.01,107795.64,91587.41,98845.11,100726.27,25023.24,5017.19,6997.23,16100.22,12539.75,71439.43,6343.41,12488.81,12834.84,11419.3,12063.68,12614.43,10515.47,13547.27,9701.3,11445.87,10104.31,12860.25,8186.68,7273.14,14737.16,13508.03,5772.2,29038.54,5122.97,103605.58,11158.92,21854.11,12963.52
130,28598.71,17036.22,6424.83,1751.22626,19043.55,107792.36,91592.02,98865.7,100729.74,24904.58,4914.54,6878.39,16278.9,12480.01,71045.91,6251.81,12460.31,12609.7,11287.32,11956.95,12549.73,10396.11,13477.1,9584.66,11364.75,10084.5,12755.79,8130.17,7359.95,14590.98,13185.48,5852.98,28722.36,4982.34,103611.34,11156.9,21675.05,12873.52
